INFO       2022-07-05 15:24:03,827: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
INFO       2022-07-05 15:24:32,082: topic='drag' sending data='{"drag": 176973.12708977357}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 176973.12708977357}'
INFO       2022-07-05 15:24:32,082: topic='field_update' sending data='{"currentTimestep": 132}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 132}'
DEBUG      2022-07-05 15:24:32,082: Timestep:   131-{'drag': 176973.12708977357}
INFO       2022-07-05 15:24:32,285: topic='drag' sending data='{"drag": 157702.20090813213}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 157702.20090813213}'
INFO       2022-07-05 15:24:32,285: topic='field_update' sending data='{"currentTimestep": 133}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 133}'
DEBUG      2022-07-05 15:24:32,285: Timestep:   132-{'drag': 157702.20090813213}
INFO       2022-07-05 15:24:32,469: topic='drag' sending data='{"drag": 140419.7960907181}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 140419.7960907181}'
INFO       2022-07-05 15:24:32,469: topic='field_update' sending data='{"currentTimestep": 134}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 134}'
DEBUG      2022-07-05 15:24:32,469: Timestep:   133-{'drag': 140419.7960907181}
INFO       2022-07-05 15:24:32,689: topic='drag' sending data='{"drag": 124936.0040969515}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 124936.0040969515}'
INFO       2022-07-05 15:24:32,689: topic='field_update' sending data='{"currentTimestep": 135}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 135}'
DEBUG      2022-07-05 15:24:32,689: Timestep:   134-{'drag': 124936.0040969515}
INFO       2022-07-05 15:24:32,877: topic='drag' sending data='{"drag": 111076.96346927344}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 111076.96346927344}'
INFO       2022-07-05 15:24:32,877: topic='field_update' sending data='{"currentTimestep": 136}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 136}'
DEBUG      2022-07-05 15:24:32,877: Timestep:   135-{'drag': 111076.96346927344}
INFO       2022-07-05 15:24:33,077: topic='drag' sending data='{"drag": 98683.78659541806}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 98683.78659541806}'
INFO       2022-07-05 15:24:33,077: topic='field_update' sending data='{"currentTimestep": 137}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 137}'
DEBUG      2022-07-05 15:24:33,077: Timestep:   136-{'drag': 98683.78659541806}
INFO       2022-07-05 15:24:33,328: topic='drag' sending data='{"drag": 87611.51944138424}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 87611.51944138424}'
INFO       2022-07-05 15:24:33,328: topic='field_update' sending data='{"currentTimestep": 138}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 138}'
DEBUG      2022-07-05 15:24:33,328: Timestep:   137-{'drag': 87611.51944138424}
INFO       2022-07-05 15:24:33,544: topic='drag' sending data='{"drag": 77728.13921464389}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 77728.13921464389}'
INFO       2022-07-05 15:24:33,545: topic='field_update' sending data='{"currentTimestep": 139}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 139}'
DEBUG      2022-07-05 15:24:33,545: Timestep:   138-{'drag': 77728.13921464389}
INFO       2022-07-05 15:24:33,729: topic='drag' sending data='{"drag": 68913.59379376775}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 68913.59379376775}'
INFO       2022-07-05 15:24:33,729: topic='field_update' sending data='{"currentTimestep": 140}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 140}'
DEBUG      2022-07-05 15:24:33,729: Timestep:   139-{'drag': 68913.59379376775}
INFO       2022-07-05 15:24:33,968: topic='drag' sending data='{"drag": 61058.88574911566}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 61058.88574911566}'
INFO       2022-07-05 15:24:33,968: topic='field_update' sending data='{"currentTimestep": 141}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 141}'
DEBUG      2022-07-05 15:24:33,968: Timestep:   140-{'drag': 61058.88574911566}
INFO       2022-07-05 15:24:34,160: topic='drag' sending data='{"drag": 54065.202879420125}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 54065.202879420125}'
INFO       2022-07-05 15:24:34,160: topic='field_update' sending data='{"currentTimestep": 142}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 142}'
DEBUG      2022-07-05 15:24:34,160: Timestep:   141-{'drag': 54065.202879420125}
INFO       2022-07-05 15:24:34,340: topic='drag' sending data='{"drag": 47843.096398552414}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 47843.096398552414}'
INFO       2022-07-05 15:24:34,340: topic='field_update' sending data='{"currentTimestep": 143}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 143}'
DEBUG      2022-07-05 15:24:34,340: Timestep:   142-{'drag': 47843.096398552414}
INFO       2022-07-05 15:24:34,590: topic='drag' sending data='{"drag": 42311.70722119028}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 42311.70722119028}'
INFO       2022-07-05 15:24:34,590: topic='field_update' sending data='{"currentTimestep": 144}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 144}'
DEBUG      2022-07-05 15:24:34,590: Timestep:   143-{'drag': 42311.70722119028}
INFO       2022-07-05 15:24:34,793: topic='drag' sending data='{"drag": 37398.04020983376}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 37398.04020983376}'
INFO       2022-07-05 15:24:34,793: topic='field_update' sending data='{"currentTimestep": 145}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 145}'
DEBUG      2022-07-05 15:24:34,793: Timestep:   144-{'drag': 37398.04020983376}
INFO       2022-07-05 15:24:35,004: topic='drag' sending data='{"drag": 33036.285751983516}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 33036.285751983516}'
INFO       2022-07-05 15:24:35,004: topic='field_update' sending data='{"currentTimestep": 146}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 146}'
DEBUG      2022-07-05 15:24:35,004: Timestep:   145-{'drag': 33036.285751983516}
INFO       2022-07-05 15:24:35,217: topic='drag' sending data='{"drag": 29167.187627979933}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 29167.187627979933}'
INFO       2022-07-05 15:24:35,217: topic='field_update' sending data='{"currentTimestep": 147}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 147}'
DEBUG      2022-07-05 15:24:35,217: Timestep:   146-{'drag': 29167.187627979933}
INFO       2022-07-05 15:24:35,425: topic='drag' sending data='{"drag": 25737.455799361986}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 25737.455799361986}'
INFO       2022-07-05 15:24:35,425: topic='field_update' sending data='{"currentTimestep": 148}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 148}'
DEBUG      2022-07-05 15:24:35,425: Timestep:   147-{'drag': 25737.455799361986}
INFO       2022-07-05 15:24:35,624: topic='drag' sending data='{"drag": 22699.222486851453}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 22699.222486851453}'
INFO       2022-07-05 15:24:35,624: topic='field_update' sending data='{"currentTimestep": 149}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 149}'
DEBUG      2022-07-05 15:24:35,624: Timestep:   148-{'drag': 22699.222486851453}
INFO       2022-07-05 15:24:35,880: topic='drag' sending data='{"drag": 20009.53970852893}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 20009.53970852893}'
INFO       2022-07-05 15:24:35,880: topic='field_update' sending data='{"currentTimestep": 150}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 150}'
DEBUG      2022-07-05 15:24:35,880: Timestep:   149-{'drag': 20009.53970852893}
INFO       2022-07-05 15:24:36,052: topic='drag' sending data='{"drag": 17629.916304971997}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 17629.916304971997}'
INFO       2022-07-05 15:24:36,052: topic='field_update' sending data='{"currentTimestep": 151}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 151}'
DEBUG      2022-07-05 15:24:36,052: Timestep:   150-{'drag': 17629.916304971997}
INFO       2022-07-05 15:24:36,247: topic='drag' sending data='{"drag": 15525.892381979264}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 15525.892381979264}'
INFO       2022-07-05 15:24:36,247: topic='field_update' sending data='{"currentTimestep": 152}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 152}'
DEBUG      2022-07-05 15:24:36,247: Timestep:   151-{'drag': 15525.892381979264}
INFO       2022-07-05 15:24:36,496: topic='drag' sending data='{"drag": 13666.649046317021}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 13666.649046317021}'
INFO       2022-07-05 15:24:36,496: topic='field_update' sending data='{"currentTimestep": 153}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 153}'
DEBUG      2022-07-05 15:24:36,496: Timestep:   152-{'drag': 13666.649046317021}
INFO       2022-07-05 15:24:36,692: topic='drag' sending data='{"drag": 12024.651289524996}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 12024.651289524996}'
INFO       2022-07-05 15:24:36,692: topic='field_update' sending data='{"currentTimestep": 154}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 154}'
DEBUG      2022-07-05 15:24:36,692: Timestep:   153-{'drag': 12024.651289524996}
INFO       2022-07-05 15:24:36,895: topic='drag' sending data='{"drag": 10575.321883515919}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 10575.321883515919}'
INFO       2022-07-05 15:24:36,895: topic='field_update' sending data='{"currentTimestep": 155}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 155}'
DEBUG      2022-07-05 15:24:36,895: Timestep:   154-{'drag': 10575.321883515919}
INFO       2022-07-05 15:24:37,135: topic='drag' sending data='{"drag": 9296.744184385267}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 9296.744184385267}'
INFO       2022-07-05 15:24:37,135: topic='field_update' sending data='{"currentTimestep": 156}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 156}'
DEBUG      2022-07-05 15:24:37,135: Timestep:   155-{'drag': 9296.744184385267}
INFO       2022-07-05 15:24:37,327: topic='drag' sending data='{"drag": 8169.391792889992}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 8169.391792889992}'
INFO       2022-07-05 15:24:37,327: topic='field_update' sending data='{"currentTimestep": 157}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 157}'
DEBUG      2022-07-05 15:24:37,327: Timestep:   156-{'drag': 8169.391792889992}
INFO       2022-07-05 15:24:37,546: topic='drag' sending data='{"drag": 7175.883087385135}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 7175.883087385135}'
INFO       2022-07-05 15:24:37,546: topic='field_update' sending data='{"currentTimestep": 158}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 158}'
DEBUG      2022-07-05 15:24:37,546: Timestep:   157-{'drag': 7175.883087385135}
INFO       2022-07-05 15:24:37,798: topic='drag' sending data='{"drag": 6300.758724035235}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 6300.758724035235}'
INFO       2022-07-05 15:24:37,798: topic='field_update' sending data='{"currentTimestep": 159}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 159}'
DEBUG      2022-07-05 15:24:37,798: Timestep:   158-{'drag': 6300.758724035235}
INFO       2022-07-05 15:24:38,014: topic='drag' sending data='{"drag": 5530.280286719239}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 5530.280286719239}'
INFO       2022-07-05 15:24:38,014: topic='field_update' sending data='{"currentTimestep": 160}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 160}'
DEBUG      2022-07-05 15:24:38,014: Timestep:   159-{'drag': 5530.280286719239}
INFO       2022-07-05 15:24:38,210: topic='drag' sending data='{"drag": 4852.2483625493005}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 4852.2483625493005}'
INFO       2022-07-05 15:24:38,210: topic='field_update' sending data='{"currentTimestep": 161}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 161}'
DEBUG      2022-07-05 15:24:38,210: Timestep:   160-{'drag': 4852.2483625493005}
INFO       2022-07-05 15:24:38,462: topic='drag' sending data='{"drag": 4255.838416036134}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4255.838416036134}'
INFO       2022-07-05 15:24:38,462: topic='field_update' sending data='{"currentTimestep": 162}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 162}'
DEBUG      2022-07-05 15:24:38,462: Timestep:   161-{'drag': 4255.838416036134}
INFO       2022-07-05 15:24:38,647: topic='drag' sending data='{"drag": 3731.4529337450062}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3731.4529337450062}'
INFO       2022-07-05 15:24:38,647: topic='field_update' sending data='{"currentTimestep": 163}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 163}'
DEBUG      2022-07-05 15:24:38,647: Timestep:   162-{'drag': 3731.4529337450062}
INFO       2022-07-05 15:24:38,855: topic='drag' sending data='{"drag": 3270.588410204884}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 3270.588410204884}'
INFO       2022-07-05 15:24:38,855: topic='field_update' sending data='{"currentTimestep": 164}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 164}'
DEBUG      2022-07-05 15:24:38,855: Timestep:   163-{'drag': 3270.588410204884}
INFO       2022-07-05 15:24:39,091: topic='drag' sending data='{"drag": 2865.7158435642596}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2865.7158435642596}'
INFO       2022-07-05 15:24:39,091: topic='field_update' sending data='{"currentTimestep": 165}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 165}'
DEBUG      2022-07-05 15:24:39,091: Timestep:   164-{'drag': 2865.7158435642596}
INFO       2022-07-05 15:24:39,279: topic='drag' sending data='{"drag": 2510.1735049914773}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2510.1735049914773}'
INFO       2022-07-05 15:24:39,279: topic='field_update' sending data='{"currentTimestep": 166}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 166}'
DEBUG      2022-07-05 15:24:39,279: Timestep:   165-{'drag': 2510.1735049914773}
INFO       2022-07-05 15:24:39,463: topic='drag' sending data='{"drag": 2198.07083828258}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 2198.07083828258}'
INFO       2022-07-05 15:24:39,463: topic='field_update' sending data='{"currentTimestep": 167}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 167}'
DEBUG      2022-07-05 15:24:39,463: Timestep:   166-{'drag': 2198.07083828258}
INFO       2022-07-05 15:24:39,700: topic='drag' sending data='{"drag": 1924.2024349491603}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1924.2024349491603}'
INFO       2022-07-05 15:24:39,700: topic='field_update' sending data='{"currentTimestep": 168}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 168}'
DEBUG      2022-07-05 15:24:39,700: Timestep:   167-{'drag': 1924.2024349491603}
INFO       2022-07-05 15:24:39,904: topic='drag' sending data='{"drag": 1683.9711147624707}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1683.9711147624707}'
INFO       2022-07-05 15:24:39,904: topic='field_update' sending data='{"currentTimestep": 169}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 169}'
DEBUG      2022-07-05 15:24:39,904: Timestep:   168-{'drag': 1683.9711147624707}
INFO       2022-07-05 15:24:40,112: topic='drag' sending data='{"drag": 1473.3192220226522}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1473.3192220226522}'
INFO       2022-07-05 15:24:40,112: topic='field_update' sending data='{"currentTimestep": 170}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 170}'
DEBUG      2022-07-05 15:24:40,112: Timestep:   169-{'drag': 1473.3192220226522}
INFO       2022-07-05 15:24:40,375: topic='drag' sending data='{"drag": 1288.6673235148135}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1288.6673235148135}'
INFO       2022-07-05 15:24:40,375: topic='field_update' sending data='{"currentTimestep": 171}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 171}'
DEBUG      2022-07-05 15:24:40,375: Timestep:   170-{'drag': 1288.6673235148135}
INFO       2022-07-05 15:24:40,576: topic='drag' sending data='{"drag": 1126.8595651212318}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1126.8595651212318}'
INFO       2022-07-05 15:24:40,576: topic='field_update' sending data='{"currentTimestep": 172}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 172}'
DEBUG      2022-07-05 15:24:40,576: Timestep:   171-{'drag': 1126.8595651212318}
INFO       2022-07-05 15:24:40,756: topic='drag' sending data='{"drag": 985.1150103730595}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 985.1150103730595}'
INFO       2022-07-05 15:24:40,756: topic='field_update' sending data='{"currentTimestep": 173}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 173}'
DEBUG      2022-07-05 15:24:40,756: Timestep:   172-{'drag': 985.1150103730595}
INFO       2022-07-05 15:24:40,996: topic='drag' sending data='{"drag": 860.9843459066323}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 860.9843459066323}'
INFO       2022-07-05 15:24:40,996: topic='field_update' sending data='{"currentTimestep": 174}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 174}'
DEBUG      2022-07-05 15:24:40,996: Timestep:   173-{'drag': 860.9843459066323}
INFO       2022-07-05 15:24:41,188: topic='drag' sending data='{"drag": 752.3113959489058}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 752.3113959489058}'
INFO       2022-07-05 15:24:41,188: topic='field_update' sending data='{"currentTimestep": 175}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 175}'
DEBUG      2022-07-05 15:24:41,188: Timestep:   174-{'drag': 752.3113959489058}
INFO       2022-07-05 15:24:41,372: topic='drag' sending data='{"drag": 657.1989407455507}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 657.1989407455507}'
INFO       2022-07-05 15:24:41,372: topic='field_update' sending data='{"currentTimestep": 176}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 176}'
DEBUG      2022-07-05 15:24:41,372: Timestep:   175-{'drag': 657.1989407455507}
INFO       2022-07-05 15:24:41,625: topic='drag' sending data='{"drag": 573.9783824445132}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 573.9783824445132}'
INFO       2022-07-05 15:24:41,625: topic='field_update' sending data='{"currentTimestep": 177}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 177}'
DEBUG      2022-07-05 15:24:41,625: Timestep:   176-{'drag': 573.9783824445132}
INFO       2022-07-05 15:24:41,803: topic='drag' sending data='{"drag": 501.1828465598742}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 501.1828465598742}'
INFO       2022-07-05 15:24:41,803: topic='field_update' sending data='{"currentTimestep": 178}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 178}'
DEBUG      2022-07-05 15:24:41,803: Timestep:   177-{'drag': 501.1828465598742}
INFO       2022-07-05 15:24:42,011: topic='drag' sending data='{"drag": 437.52334798193107}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 437.52334798193107}'
INFO       2022-07-05 15:24:42,011: topic='field_update' sending data='{"currentTimestep": 179}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 179}'
DEBUG      2022-07-05 15:24:42,011: Timestep:   178-{'drag': 437.52334798193107}
INFO       2022-07-05 15:24:42,239: topic='drag' sending data='{"drag": 381.86768779400467}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 381.86768779400467}'
INFO       2022-07-05 15:24:42,239: topic='field_update' sending data='{"currentTimestep": 180}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 180}'
DEBUG      2022-07-05 15:24:42,239: Timestep:   179-{'drag': 381.86768779400467}
INFO       2022-07-05 15:24:42,443: topic='drag' sending data='{"drag": 333.2217811323527}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 333.2217811323527}'
INFO       2022-07-05 15:24:42,443: topic='field_update' sending data='{"currentTimestep": 181}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 181}'
DEBUG      2022-07-05 15:24:42,443: Timestep:   180-{'drag': 333.2217811323527}
INFO       2022-07-05 15:24:42,619: topic='drag' sending data='{"drag": 290.7131472096236}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 290.7131472096236}'
INFO       2022-07-05 15:24:42,619: topic='field_update' sending data='{"currentTimestep": 182}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 182}'
DEBUG      2022-07-05 15:24:42,619: Timestep:   181-{'drag': 290.7131472096236}
INFO       2022-07-05 15:24:42,866: topic='drag' sending data='{"drag": 253.57632063772178}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 253.57632063772178}'
INFO       2022-07-05 15:24:42,866: topic='field_update' sending data='{"currentTimestep": 183}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 183}'
DEBUG      2022-07-05 15:24:42,866: Timestep:   182-{'drag': 253.57632063772178}
INFO       2022-07-05 15:24:43,085: topic='drag' sending data='{"drag": 221.13996854963565}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 221.13996854963565}'
INFO       2022-07-05 15:24:43,085: topic='field_update' sending data='{"currentTimestep": 184}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 184}'
DEBUG      2022-07-05 15:24:43,085: Timestep:   183-{'drag': 221.13996854963565}
INFO       2022-07-05 15:24:43,290: topic='drag' sending data='{"drag": 192.81552094050957}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 192.81552094050957}'
INFO       2022-07-05 15:24:43,290: topic='field_update' sending data='{"currentTimestep": 185}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 185}'
DEBUG      2022-07-05 15:24:43,290: Timestep:   184-{'drag': 192.81552094050957}
INFO       2022-07-05 15:24:43,546: topic='drag' sending data='{"drag": 168.0871423253272}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 168.0871423253272}'
INFO       2022-07-05 15:24:43,546: topic='field_update' sending data='{"currentTimestep": 186}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 186}'
DEBUG      2022-07-05 15:24:43,546: Timestep:   185-{'drag': 168.0871423253272}
INFO       2022-07-05 15:24:43,733: topic='drag' sending data='{"drag": 146.50289143307316}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 146.50289143307316}'
INFO       2022-07-05 15:24:43,733: topic='field_update' sending data='{"currentTimestep": 187}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 187}'
DEBUG      2022-07-05 15:24:43,733: Timestep:   186-{'drag': 146.50289143307316}
INFO       2022-07-05 15:24:43,934: topic='drag' sending data='{"drag": 127.66693240326506}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 127.66693240326506}'
INFO       2022-07-05 15:24:43,934: topic='field_update' sending data='{"currentTimestep": 188}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 188}'
DEBUG      2022-07-05 15:24:43,934: Timestep:   187-{'drag': 127.66693240326506}
INFO       2022-07-05 15:24:44,198: topic='drag' sending data='{"drag": 111.2326759871514}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 111.2326759871514}'
INFO       2022-07-05 15:24:44,198: topic='field_update' sending data='{"currentTimestep": 189}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 189}'
DEBUG      2022-07-05 15:24:44,198: Timestep:   188-{'drag': 111.2326759871514}
INFO       2022-07-05 15:24:44,369: topic='drag' sending data='{"drag": 96.89674273839034}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 96.89674273839034}'
INFO       2022-07-05 15:24:44,369: topic='field_update' sending data='{"currentTimestep": 190}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 190}'
DEBUG      2022-07-05 15:24:44,369: Timestep:   189-{'drag': 96.89674273839034}
INFO       2022-07-05 15:24:44,577: topic='drag' sending data='{"drag": 84.39365225116434}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 84.39365225116434}'
INFO       2022-07-05 15:24:44,577: topic='field_update' sending data='{"currentTimestep": 191}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 191}'
DEBUG      2022-07-05 15:24:44,577: Timestep:   190-{'drag': 84.39365225116434}
INFO       2022-07-05 15:24:44,837: topic='drag' sending data='{"drag": 73.49115330111648}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 73.49115330111648}'
INFO       2022-07-05 15:24:44,837: topic='field_update' sending data='{"currentTimestep": 192}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 192}'
DEBUG      2022-07-05 15:24:44,837: Timestep:   191-{'drag': 73.49115330111648}
INFO       2022-07-05 15:24:45,029: topic='drag' sending data='{"drag": 63.98611938945217}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 63.98611938945217}'
INFO       2022-07-05 15:24:45,029: topic='field_update' sending data='{"currentTimestep": 193}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 193}'
DEBUG      2022-07-05 15:24:45,029: Timestep:   192-{'drag': 63.98611938945217}
INFO       2022-07-05 15:24:45,237: topic='drag' sending data='{"drag": 55.70094279615385}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 55.70094279615385}'
INFO       2022-07-05 15:24:45,237: topic='field_update' sending data='{"currentTimestep": 194}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 194}'
DEBUG      2022-07-05 15:24:45,237: Timestep:   193-{'drag': 55.70094279615385}
INFO       2022-07-05 15:24:45,485: topic='drag' sending data='{"drag": 48.480367918155515}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 48.480367918155515}'
INFO       2022-07-05 15:24:45,485: topic='field_update' sending data='{"currentTimestep": 195}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 195}'
DEBUG      2022-07-05 15:24:45,485: Timestep:   194-{'drag': 48.480367918155515}
INFO       2022-07-05 15:24:45,692: topic='drag' sending data='{"drag": 42.188711497142926}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 42.188711497142926}'
INFO       2022-07-05 15:24:45,693: topic='field_update' sending data='{"currentTimestep": 196}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 196}'
DEBUG      2022-07-05 15:24:45,693: Timestep:   195-{'drag': 42.188711497142926}
INFO       2022-07-05 15:24:45,892: topic='drag' sending data='{"drag": 36.707423415576926}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 36.707423415576926}'
INFO       2022-07-05 15:24:45,892: topic='field_update' sending data='{"currentTimestep": 197}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 197}'
